X,Y,is_aves,is_daytime,filename
10.334855,5.658424,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.435611,5.5605745,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
10.57248,5.0454364,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_074500.wav
9.275759,3.855031,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_171500.wav
6.4754577,4.8330793,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
6.517725,4.7948403,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
6.6387544,4.793222,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
6.5844727,4.782846,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220507_171500.wav
9.976542,3.5719764,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
10.035309,3.63487,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
9.940258,3.633033,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
10.087189,3.762084,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
9.993082,3.714677,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
10.113986,3.722749,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_000000.wav
9.984428,3.637735,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.86724,3.6036448,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.929829,3.6252933,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.937254,3.449644,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
9.890374,3.5104477,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
10.036602,3.5967278,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_001500.wav
8.163016,2.3311286,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.172665,2.3009567,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.153936,2.3214166,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.157896,2.3294213,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.148128,2.3113673,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
8.130432,2.309511,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_200000.wav
10.316504,3.2942944,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.761395,3.0248852,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.580794,2.928092,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
10.191723,2.9637992,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.892462,3.0477805,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
9.825696,3.0274622,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_031500.wav
10.300201,3.3256636,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.214395,3.2351298,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.289464,3.3317513,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.271237,3.297063,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.624855,3.5641024,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
10.518939,3.4954894,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_174500.wav
8.955845,6.5089107,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.893412,6.57324,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.990673,6.5817757,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.878574,6.562611,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
8.992497,6.632733,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
9.028899,6.663006,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_043000.wav
7.9969473,2.8191602,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
8.019239,2.8547983,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
8.0409775,2.8460248,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
7.943118,2.8138354,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
7.935197,2.8008604,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
7.9570017,2.8119879,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_161500.wav
9.95085,6.1219373,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
10.279382,5.7570434,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.799225,6.1453323,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.79295,5.484174,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.525246,6.292461,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
9.650483,6.185301,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_053000.wav
10.070719,4.9984303,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.060219,5.0496864,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.032243,5.879857,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
9.979254,5.40749,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
9.9096575,6.175751,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.008497,5.956158,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_101500.wav
10.438013,3.58484,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.459435,3.6018806,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
9.980903,3.3980114,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.397221,3.3749259,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.3873625,3.5496464,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
10.007497,3.569345,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_193000.wav
9.893483,3.3187773,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.969807,3.249634,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.829047,3.2311091,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.943289,3.404827,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
9.833084,3.1792436,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
10.146983,3.1785219,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_020000.wav
14.947553,9.150436,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.947346,9.150236,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.947096,9.149904,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.947438,9.150264,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.946989,9.149807,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
14.94571,9.148588,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_151500.wav
9.635854,6.573599,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_140000.wav
9.529422,6.590352,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_140000.wav
9.570647,6.633461,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_140000.wav
9.465752,6.592601,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_140000.wav
9.467294,6.736039,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_140000.wav
9.663681,6.5994935,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_140000.wav
7.609616,2.5207734,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_194500.wav
7.589242,2.4989958,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_194500.wav
7.606879,2.5349984,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_194500.wav
7.6159024,2.5392241,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_194500.wav
7.6188374,2.5517263,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_194500.wav
7.619565,2.5217454,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_194500.wav
10.313992,3.106086,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_024500.wav
10.377327,3.146598,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_024500.wav
10.244241,3.2040198,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_024500.wav
10.310353,3.066246,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_024500.wav
10.454406,3.285401,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_024500.wav
10.275675,3.1704786,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_024500.wav
7.7472577,2.492199,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_204500.wav
7.681495,2.5273144,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_204500.wav
7.700647,2.5295527,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_204500.wav
7.6439576,2.514045,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_204500.wav
7.6929226,2.5493553,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_204500.wav
7.665239,2.5281713,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_204500.wav
6.197834,3.974111,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_163000.wav
6.228191,3.9770715,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_163000.wav
6.2192516,3.9802566,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_163000.wav
6.212317,3.9728756,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_163000.wav
6.217683,3.9885519,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_163000.wav
6.2219715,3.990187,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_163000.wav
9.45381,6.4059854,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_040000.wav
9.504819,6.378641,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_040000.wav
9.540491,6.363586,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_040000.wav
9.566534,6.4398637,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_040000.wav
9.533584,6.398052,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_040000.wav
9.46804,6.357192,1,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_040000.wav
9.726146,5.116366,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_090000.wav
10.196494,5.069399,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_090000.wav
9.849076,5.1485753,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_090000.wav
9.674111,5.0256724,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_090000.wav
10.26824,5.2272463,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_090000.wav
10.423628,5.5526114,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_090000.wav
9.023838,5.6841354,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_134500.wav
9.030077,5.7752314,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_134500.wav
9.057479,5.7842755,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_134500.wav
9.148567,5.8339705,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_134500.wav
9.0581,5.6937413,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_134500.wav
9.032565,5.7649093,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_134500.wav
9.958783,4.673906,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_203000.wav
9.859237,4.5428934,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_203000.wav
9.880683,4.57581,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_203000.wav
9.844218,4.517435,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_203000.wav
9.81017,4.5107594,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_203000.wav
9.846063,4.495244,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_203000.wav
10.694342,3.8361185,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_173000.wav
10.733683,3.8135114,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_173000.wav
10.728225,3.8138132,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_173000.wav
10.717053,3.817736,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_173000.wav
10.721727,3.790221,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_173000.wav
10.767394,3.801297,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_173000.wav
9.627619,4.5413947,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_200000.wav
9.576617,4.4668527,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_200000.wav
9.679877,4.5394654,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_200000.wav
9.6032095,4.489769,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_200000.wav
9.537145,4.454603,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_200000.wav
9.594975,4.482281,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_200000.wav
8.171641,2.3285985,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_014500.wav
8.159697,2.360843,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_014500.wav
8.170645,2.348111,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_014500.wav
8.165149,2.3512704,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_014500.wav
8.204497,2.3575854,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_014500.wav
8.184342,2.3608425,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_014500.wav
9.485539,4.3266835,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_193000.wav
9.490638,4.340795,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_193000.wav
9.475771,4.2870793,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_193000.wav
9.465569,4.3901963,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_193000.wav
9.505662,4.341383,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_193000.wav
9.478503,4.2993317,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220508_193000.wav
6.337068,4.005321,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_153000.wav
6.286124,4.022285,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_153000.wav
6.2552805,4.0148005,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_153000.wav
6.2654867,3.9858499,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_153000.wav
6.3000264,3.98329,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_153000.wav
6.2374096,4.004165,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_153000.wav
10.496992,5.0690904,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_080000.wav
10.570362,4.9461617,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_080000.wav
10.59984,4.946086,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_080000.wav
10.591944,5.0012393,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_080000.wav
10.594872,4.99017,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_080000.wav
10.534638,5.059912,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_080000.wav
8.828869,6.4687614,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_061500.wav
8.808875,6.5101595,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_061500.wav
9.870789,6.001081,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_061500.wav
9.76255,5.4141793,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_061500.wav
9.9171,6.0294414,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_061500.wav
9.816211,5.5898333,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_061500.wav
6.421484,4.109421,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_151500.wav
7.9322014,2.8222942,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_151500.wav
6.6008725,3.9725673,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_151500.wav
6.4423394,4.0504355,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_151500.wav
6.4505644,4.0434732,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_151500.wav
6.319953,4.058483,1,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_151500.wav
8.0513,2.389761,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_013000.wav
8.0423,2.402433,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_013000.wav
7.9716864,2.460064,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_013000.wav
8.057534,2.4408896,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_013000.wav
8.010097,2.4332035,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_013000.wav
7.974863,2.4503362,0,0,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220505_013000.wav
10.631594,3.7041647,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_184500.wav
10.684181,3.7211554,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_184500.wav
10.632614,3.6072965,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_184500.wav
10.643913,3.6684275,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_184500.wav
10.609079,3.7541473,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_184500.wav
10.616417,3.7273536,0,1,/silenus/PROJECTS/pr-orchampvision/mielev/biolingual/ARM1_20220504_184500.wav
